OSEBuildingID,DataYear,BuildingName,BuildingType,Address,ZipCode,Latitude,Longitude,Neighborhood,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),EPAPropertyType,SteamUse(kBtu),ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE NEIGHBORHOODS,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SHARED: BALLARD &amp; LAKE UNION,Neighborhood_SHARED: BALLARD &amp; NORTHWEST,Neighborhood_SHARED: CENTRAL &amp; EAST,Neighborhood_SHARED: GREATER DUWAMISH &amp; DELRIDGE NEIGHBORHOODS,Neighborhood_SHARED: LAKE UNION &amp; NORTHWEST,Neighborhood_SHARED: NORTH &amp; NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,Neighborhood_water,Neighborhood_nan,EPAPropertyType_College/University,EPAPropertyType_Distribution Center,EPAPropertyType_Hospital (General Medical & Surgical),EPAPropertyType_Hotel,EPAPropertyType_K-12 School,EPAPropertyType_Laboratory,EPAPropertyType_Manufacturing/Industrial Plant,EPAPropertyType_Medical Office,EPAPropertyType_Mixed Use Property,EPAPropertyType_Multifamily HR (10+),EPAPropertyType_Multifamily Housing,EPAPropertyType_Multifamily LR (1-4),EPAPropertyType_Multifamily MR (5-9),EPAPropertyType_Non-Refrigerated Warehouse,EPAPropertyType_Office,EPAPropertyType_Other,EPAPropertyType_Parking,EPAPropertyType_Refrigerated Warehouse,EPAPropertyType_Residence Hall/Dormitory,EPAPropertyType_Retail Store,EPAPropertyType_Self-Storage Facility,EPAPropertyType_Supermarket/Grocery Store,EPAPropertyType_Worship Facility,ComplianceStatus_Compliant,ComplianceStatus_Contact the Help Desk,ComplianceStatus_Not Compliant,ComplianceIssue_Account Requires Verification,ComplianceIssue_Default Data,ComplianceIssue_Missing EUI or Utility Data,ComplianceIssue_Missing EUI or Utility Data and Account Requires Verification,"ComplianceIssue_Missing EUI, Incomplete Electricity Data","ComplianceIssue_Missing EUI, Incomplete Natural Gas Data",ComplianceIssue_No Issue,ComplianceIssue_Portfolio Manager Not Connected to the City of Seattle,ComplianceIssue_Unknown - Contact the Help Desk,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),SteamUse(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,Electricity(kBtu)
21266,2022,1ST & LENORA BUILDING,NonResidential,2030 1ST AVE,98121,47.61185,-122.3434,DOWNTOWN,1918,3,1,38148,,35.29999924,98.90000153,Office,0.0,Compliant,No Issue,1282663.0,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3582905135861818,-0.16133883780558683,-0.07126984701733581,-0.1744943454483149,-0.4859049112623173,-0.24588959286970527
21269,2022,OXFORD APARTMENTS,NonResidential,1920 1ST AVE,98101,47.61098,-122.34162,DOWNTOWN,1909,6,1,40950,90.0,27.10000038,75.80000305,Hotel,0.0,Compliant,No Issue,1102526.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5258829334174447,-0.39318963769497495,-0.07126984701733581,-0.1744943454483149,-0.5004979906496921,-0.26509138406978305
21270,2022,WAREHOUSE/OFFICE,NonResidential,401 8TH AVE N,98109,47.62231,-122.34145,LAKE UNION,1928,2,1,28800,,14.69999981,25.29999924,Mixed Use Property,0.0,Compliant,No Issue,162991.0,260180.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7793154200452953,-0.9000496830712917,-0.07126984701733581,-0.14440986587874055,-0.30592359881802683,-0.36524157473114116
21278,2022,CHURCH OF SCIENTOLOGY OF WASHINGTON STATE,NonResidential,300 W HARRISON ST,98119,47.62232,-122.36101,MAGNOLIA / QUEEN ANNE,1955,5,1,31945,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,0.0,-9.927478317994231e-17
21279,2022,WEST REPUBLICAN PLACE,Multifamily MR (5-9),323 W REPUBLICAN ST,98119,47.62307,-122.36173,MAGNOLIA / QUEEN ANNE,1992,5,1,33183,99.0,26.79999924,75.09999847,Multifamily MR (5-9),0.0,Compliant,No Issue,605236.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5320143875631271,-0.40021546594079715,-0.07126984701733581,-0.1744943454483149,-0.5004979906496921,-0.3181002536850574
21284,2022,UPTOWN QUEEN ANNE APTS,Multifamily MR (5-9),315 1ST AVE W,98119,47.62145,-122.35849,MAGNOLIA / QUEEN ANNE,2001,6,1,80592,94.0,30.10000038,84.09999847,Multifamily MR (5-9),0.0,Compliant,No Issue,1499598.0,6370.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4645686249549934,-0.30988397952052216,-0.07126984701733581,-0.17375778562489194,-0.49076927105810886,-0.22276530094750788
21285,2022,HARRISON SQUARE (Formerly Archstone Elliott Bay),Multifamily MR (5-9),312 2ND AVE W,98119,47.62158,-122.35897,MAGNOLIA / QUEEN ANNE,1994,9,1,228675,94.0,33.29999924,80.80000305,Multifamily MR (5-9),0.0,Compliant,No Issue,4269292.0,1160110.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.399166719227816,-0.34300547857259994,-0.07126984701733581,-0.040351422881403864,-0.33024539779698503,0.07247157918321595
21287,2022,METRO ON FIRST APTS,Multifamily MR (5-9),215 1ST AVE W,98119,47.62013,-122.35843,MAGNOLIA / QUEEN ANNE,2001,7,1,137324,100.0,30.79999924,69.30000305,Multifamily MR (5-9),0.0,Compliant,No Issue,1936444.0,884480.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4502619762798587,-0.4584290445540624,-0.07126984701733581,-0.0722223780038644,-0.26214436065590213,-0.17619948893448906
21290,2022,SALVATION ARMY NW DIV HEADQUARTERS,NonResidential,111 QUEEN ANNE AVE N,98109,47.6189,-122.35713,MAGNOLIA / QUEEN ANNE,1985,5,1,85963,67.0,60.90000153,170.6000061,Office,0.0,Compliant,No Issue,3223758.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1649249654299913,0.5583020498775921,-0.07126984701733581,-0.1744943454483149,-0.43726131330440093,-0.038977626480151996
21291,2022,LA VIE AT QUEEN ANNE,Multifamily MR (5-9),229 QUEEN ANNE AVE N,98109,47.62072,-122.35702,MAGNOLIA / QUEEN ANNE,2004,6,1,101192,60.0,37.90000153,106.1999969,Multifamily MR (5-9),0.0,Compliant,No Issue,1924089.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3051513994488019,-0.08807001195745064,-0.07126984701733581,-0.1744943454483149,-0.49076927105810886,-0.177516476173518
21295,2022,THE 419 BLDG APTS,Multifamily LR (1-4),419 QUEEN ANNE AVE N,98109,47.62279,-122.35708,MAGNOLIA / QUEEN ANNE,1912,3,1,22200,79.0,31.39999962,67.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,441093.0,256890.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4379991068208894,-0.47348429229077493,-0.07126984701733581,-0.14479028688644252,-0.21350076269798582,-0.33559715666975437
21298,2022,FIRST AND REPUBLICAN APTS,Multifamily MR (5-9),422 1ST AVE W,98119,47.62282,-122.35784,MAGNOLIA / QUEEN ANNE,1999,6,1,65712,99.0,34.20000076,77.19999695,Multifamily MR (5-9),0.0,Compliant,No Issue,1049139.0,477020.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.38077239562316423,-0.37913813436538407,-0.07126984701733581,-0.11933676821609736,-0.22809384208536068,-0.2707821973219109
21299,2022,THE STRATHMORE,Multifamily LR (1-4),7 HARRISON ST,98109,47.62194,-122.35646,MAGNOLIA / QUEEN ANNE,1908,3,1,25800,67.0,53.40000153,92.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,537965.0,839650.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011639194273863084,-0.22457090901248467,-0.07126984701733581,-0.07740604784437488,0.3313075344306772,-0.32527103867548374
21300,2022,THE UPTOWNER APARTMENTS,Multifamily LR (1-4),229 1ST AVE N,98109,47.6206,-122.35581,MAGNOLIA / QUEEN ANNE,1908,3,1,20712,100.0,9.899999619,27.70000076,Multifamily LR (1-4),0.0,Compliant,No Issue,204877.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.877418317488895,-0.8759612714365672,-0.07126984701733581,-0.1744943454483149,-0.529684149424442,-0.3607767161723417
21305,2022,FREMONT CROSSING,NonResidential,316 FLORENTIA ST,98109,47.64709,-122.35048,MAGNOLIA / QUEEN ANNE,2020,4,2,59293,,16.39999962,46.0,Office,0.0,Compliant,No Issue,973206.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7445706491331459,-0.692287256676667,-0.07126984701733581,-0.1744943454483149,-0.5102267102412754,-0.2788763124187289
21310,2022,HOTEL DILLER,NonResidential,1216 1ST AVE,98101,47.60683,-122.33771,DOWNTOWN,1900,4,1,34680,94.0,31.89999962,69.69999695,Retail Store,0.0,Compliant,No Issue,718570.0,386090.0,0.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4277800554104808,-0.45441437304894655,-0.07126984701733581,-0.12985095734386043,-0.22322948228956904,-0.30601936078759817
21314,2022,SIXTH AND PINE BUILDING,Multifamily HR (10+),521 PINE ST,98101,47.61159,-122.33601,DOWNTOWN,1923,10,1,67560,,52.83051646693396,114.97467933940187,Multifamily HR (10+),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",2160891.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,-0.49076927105810886,-0.15227445171568416
21317,2022,COLISEUM BUILDING,NonResidential,1506 5TH AVE,98101,47.61103,-122.33549,DOWNTOWN,1915,1,1,36504,52.0,79.80000305,176.8000031,Retail Store,0.0,Not Compliant,Account Requires Verification,860664.0,432860.0,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5512051398093508,0.6205303770788416,-0.07126984701733581,-0.12444296630123997,-0.19890768331061093,-0.2908727816906672
21318,2022,WESTLAKE PLACE,NonResidential,1514 4TH AVE,98101,47.61091,-122.33667,DOWNTOWN,1907,6,1,35200,74.0,31.5,88.19999695,Office,0.0,Compliant,No Issue,1108680.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4359552887723286,-0.26873298429615905,-0.07126984701733581,-0.1744943454483149,-0.49076927105810886,-0.26443539544420763
21319,2022,IMPERIAL HOTEL BUILDING,NonResidential,1408 4TH AVE,98101,47.60961,-122.33566,DOWNTOWN,1907,5,1,35840,,27.5,52.59999847,Office,0.0,Compliant,No Issue,468290.0,484700.0,0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.517707700055597,-0.6260441819914847,-0.07126984701733581,-0.11844873376650733,-0.17458588433165273,-0.3326980792161024
21321,2022,Fifth and Union,NonResidential,1401 5TH AVE,98101,47.60985,-122.33527,DOWNTOWN,1941,2,1,25920,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,0.0,-9.927478317994231e-17
21322,2022,FOURTH & UNION BUILDING/MEN'S WAREHOUSE,NonResidential,1404 4TH AVE,98101,47.60952,-122.33558,DOWNTOWN,1928,4,1,30525,17.0,95.40000153,230.8000031,Office,495510.0,Compliant,No Issue,1576762.0,0.0,1.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8700395127481811,1.1625192956004917,0.043281583754954174,-0.1744943454483149,0.18537674055692815,-0.21453996680647744
21325,2022,SECOND & PINE APTS,Multifamily MR (5-9),211 PINE ST,98101,47.61029,-122.33932,DOWNTOWN,1910,7,1,42078,54.0,62.79999924,102.1999969,Multifamily MR (5-9),0.0,Compliant,No Issue,870567.0,1773120.0,2.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20375731398628835,-0.12821733925535064,-0.07126984701733581,0.0305306081007807,0.5793898840160504,-0.2898171665851954
21326,2022,GLEN HOTEL APARTMENTS,Multifamily LR (1-4),1413 3RD AVE,98101,47.60906,-122.33757,DOWNTOWN,1907,3,1,27250,68.0,49.20000076,84.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,561602.0,914830.0,1.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0742008533109078,-0.30687289926047434,-0.07126984701733581,-0.0687130231151851,0.3556293334096354,-0.32275144115472876
21328,2022,KINDRED HOSPITAL SEATTLE,NonResidential,1318 TERRY AVE,98101,47.61186,-122.32857,EAST,1964,4,1,49243,,162.6000061,427.1000061,Other,0.0,Compliant,No Issue,7214749.0,792140.0,1.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.24348011570922,3.1327494128554294,-0.07126984701733581,-0.08289960470635689,0.1415975023948034,0.38644400185489064
21329,2022,SOVREIGN APARTMENTS,Multifamily MR (5-9),1317 BOREN AVE,98101,47.61187,-122.3278,EAST,1925,5,1,47154,,52.83051646693396,114.97467933940187,Multifamily MR (5-9),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",563277.0,0.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,-0.5199554298328587,-0.32257289371439096
21330,2022,TEN TWENTY,Multifamily MR (5-9),1020 UNIVERSITY ST,98101,47.6116,-122.32774,EAST,1962,5,1,39895,57.0,82.09999847,115.4000015,Multifamily MR (5-9),0.0,Compliant,No Issue,601591.0,2357980.0,3.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5982126826907193,0.004268886997145759,-0.07126984701733581,0.0981576690626581,1.1728417791026298,-0.3184887942343298
21331,2022,OXFORD CREST APT,Multifamily LR (1-4),1400 BOREN AVE,98101,47.61266,-122.328,EAST,1925,4,1,63681,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,0.0,-9.927478317994231e-17
21332,2022,STOCKBRIDGE APT,Multifamily MR (5-9),1330 BOREN AVE,98101,47.61242,-122.3277,EAST,1925,6,1,57930,97.0,32.40000153,72.59999847,Multifamily MR (5-9),0.0,Compliant,No Issue,1124820.0,526240.0,0.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4175609649632959,-0.4253075455019847,-0.07126984701733581,-0.11364548493369882,-0.2426869214727356,-0.2627149442877586
21333,2022,VESPER APTS,Multifamily MR (5-9),1321 MINOR AVE,98101,47.61255,-122.32712,EAST,1991,5,1,62480,93.0,28.60000038,80.09999847,Multifamily MR (5-9),0.0,Compliant,No Issue,1787217.0,1120.0,0.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4952257791862191,-0.35003130681842215,-0.07126984701733581,-0.17436484042441636,-0.43726131330440093,-0.1921064136385421
