OSEBuildingID,DataYear,BuildingName,BuildingType,Address,ZipCode,Latitude,Longitude,Neighborhood,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),EPAPropertyType,SteamUse(kBtu),ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,GHGIntensityCluster
21104,2022,CASTLE APTS,Multifamily MR (5-9),2132 2ND AVE,98121,47.61334,-122.34394,DOWNTOWN,1918,5,1,32760,87.0,52.20000076,92.69999695,Multifamily MR (5-9),0.0,Compliant,No Issue,709298.0,1000220.0,1.7,3
21106,2022,SIMONS SENIOR APTS,Multifamily MR (5-9),2121 3RD AVE,98121,47.61351,-122.34312,DOWNTOWN,2007,6,1,96980,38.0,64.09999847,123.4000015,Multifamily MR (5-9),0.0,Compliant,No Issue,2682979.0,2685230.0,1.58,3
21108,2022,BELLTOWN CENTER,NonResidential,2106 2ND AVE,98121,47.61302,-122.34316,DOWNTOWN,1919,2,1,25920,70.0,65.40000153,132.1000061,Office,0.0,Compliant,No Issue,869845.0,698240.0,1.56,3
21110,2022,STRATFORD ON FOURTH,Multifamily MR (5-9),2021 4TH AVE,98121,47.61328,-122.34106,DOWNTOWN,1915,5,1,32460,47.0,107.8000031,137.6999969,Multifamily MR (5-9),0.0,Compliant,No Issue,454976.0,3043080.0,5.03,3
21112,2022,CAMBRIDGE APTS (LOW INCOME),Multifamily HR (10+),903 UNION ST,98101,47.6115,-122.32984,EAST,1922,10,1,90920,82.0,63.0,99.59999847,Multifamily HR (10+),0.0,Compliant,No Issue,1913669.0,4385860.0,2.64,3
21114,2022,HORIZON HOUSE,Multifamily HR (10+),900 UNIVERSITY ST,98101,47.61088,-122.32932,EAST,1954,19,1,756740,83.0,42.79999924,84.80000305,Other,18012236.0,Compliant,No Issue,18623839.0,1258310.0,2.52,3
21115,2022,VIRGINIA MASON - CASSEL CRAIG OFFICES,NonResidential,1218 TERRY AVE,98101,47.61098,-122.32766,EAST,1925,4,1,39760,72.0,80.90000153,113.5,Office,2254720.0,Compliant,No Issue,399075.0,310080.0,5.05,3
21116,2022,SUNSET CLUB,NonResidential,1021 UNIVERSITY ST,98101,47.61109,-122.32721,EAST,1920,3,1,30971,,52.83051646693396,114.97467933940187,Social/Meeting Hall,643271.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",1172905.0,0.0,1.83,3
21117,2022,VIRGINIA MASON- BLACKFORD HALL,NonResidential,1204 TERRY AVE,98101,47.61063,-122.32741,EAST,1946,3,1,22667,1.0,161.1000061,310.7999878,Office,1915549.0,Compliant,No Issue,1802530.0,201890.0,7.62,3
21118,2022,JOHN WINTHROP APT,Multifamily MR (5-9),1020 SENECA ST,98101,47.61075,-122.32689,EAST,1925,5,1,52620,65.0,101.6999969,128.3999939,Multifamily MR (5-9),0.0,Compliant,No Issue,528356.0,3836770.0,3.91,3
21119,2022,OFFICE RETAIL -CANAL BUILDING,NonResidential,712 N 34TH ST,98103,47.64965,-122.34913,LAKE UNION,1927,2,1,33840,,42.79999924,91.19999695,Mixed Use Property,0.0,Compliant,No Issue,895416.0,552310.0,0.97,2
21122,2022,FREMONT COURT - EQUINOX,NonResidential,3420 FREMONT AVE N,98103,47.65022,-122.34946,LAKE UNION,2001,3,1,30201,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
21124,2022,BRIDGEVIEW APTS,Multifamily LR (1-4),708 N 35TH ST,98103,47.65061,-122.34946,LAKE UNION,1907,4,1,36660,98.0,27.10000038,55.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,557862.0,436780.0,0.69,1
21125,2022,THE PECK BUILDING,NonResidential,701 N 36TH ST,98103,47.65114,-122.34954,LAKE UNION,2001,5,1,33740,75.0,55.20000076,116.5999985,Office,0.0,Compliant,No Issue,929255.0,601850.0,1.28,2
21129,2022,DUBLINER BUILDING,NonResidential,3515 FREMONT AVE N,98103,47.65115,-122.35024,LAKE UNION,1911,2,1,20516,,54.59999847,67.40000153,Retail Store,0.0,Compliant,No Issue,104742.0,886210.0,2.31,3
21133,2022,FREMONT BLDG,NonResidential,3417 FREMONT AVE N,98103,47.65019,-122.35013,LAKE UNION,1906,3,1,27480,75.0,35.0,98.0,Retail Store,0.0,Compliant,No Issue,1081477.0,0.0,0.15,0
21134,2022,EPICENTER APTS,Multifamily MR (5-9),620 N 34TH ST,98103,47.64985,-122.35046,LAKE UNION,2002,6,1,225145,92.0,34.0,95.30000305,Multifamily MR (5-9),0.0,Compliant,No Issue,4068104.0,0.0,0.1,0
21138,2022,SATURN BUILDING,NonResidential,3417 EVANSTON AVE N,98103,47.65061,-122.35159,LAKE UNION,1947,1,1,46958,74.0,42.40000153,107.3000031,Mixed Use Property,0.0,Compliant,No Issue,1685190.0,307040.0,0.48,0
21140,2022,124 N 35TH ST BUILDING,NonResidential,124 N 35TH ST,98103,47.65214,-122.356,LAKE UNION,1984,1,1,26532,48.0,21.10000038,56.59999847,Distribution Center,0.0,Compliant,No Issue,521643.0,39340.0,0.15,0
21141,2022,FREMONT FOUNDRY,NonResidential,154 N 35TH ST,98103,47.65186,-122.35531,LAKE UNION,1981,2,1,22388,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
21142,2022,WAREHOUSE-STUDIO,NonResidential,155 N 35TH ST,98103,47.65138,-122.35565,LAKE UNION,1969,1,1,30730,,95.19999695,192.5,Other,0.0,Compliant,No Issue,1624092.0,1302350.0,2.45,3
21145,2022,FREMONT WEST BUSINESS CENTER,NonResidential,123 NW 36TH ST,98107,47.65297,-122.35839,LAKE UNION,1986,2,1,35600,,52.83051646693396,114.97467933940187,Office,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",2116110.0,0.0,0.23,0
21149,2022,THE WESLEY AT CREMONA,Multifamily LR (1-4),13 W CREMONA ST,98119,47.64936,-122.35836,MAGNOLIA / QUEEN ANNE,2004,4,1,22625,85.0,49.70000076,96.30000305,Multifamily LR (1-4),0.0,Compliant,No Issue,570945.0,553030.0,1.39,2
21150,2022,FIRST FREE METHODIST CHURCH,NonResidential,58 W DRAVUS ST,98119,47.64905,-122.36055,MAGNOLIA / QUEEN ANNE,1949,3,1,62200,24.0,42.5,67.40000153,Worship Facility,0.0,Compliant,No Issue,807541.0,1838500.0,1.62,3
21172,2022,LEDGER MARINE CHARTERS,NonResidential,60 ETRURIA ST,98109,47.64805,-122.35534,MAGNOLIA / QUEEN ANNE,1981,2,1,23600,75.0,31.5,88.19999695,Office,0.0,Compliant,No Issue,743723.0,0.0,0.12,0
21175,2022,MIX - USE APT/COMMERCIAL,Multifamily LR (1-4),41 DRAVUS ST,98109,47.64848,-122.35589,MAGNOLIA / QUEEN ANNE,1991,4,1,42705,90.0,21.20000076,59.20000076,Multifamily LR (1-4),0.0,Compliant,No Issue,903604.0,0.0,0.11,0
21177,2022,4 NICK - OFFICE,NonResidential,4 NICKERSON ST,98109,47.64976,-122.35684,MAGNOLIA / QUEEN ANNE,1986,3,1,40067,,41.29999924,115.6999969,Office,0.0,Compliant,No Issue,1655682.0,0.0,0.16,0
21178,2022,246 Nick - 6 Nickerson,NonResidential,36 CREMONA ST,98109,47.64975,-122.35626,MAGNOLIA / QUEEN ANNE,1989,3,1,26419,42.0,48.90000153,136.8000031,Office,0.0,Compliant,No Issue,1290752.0,0.0,0.25,0
21179,2022,246 Nick -2 Nickerson,NonResidential,2 NICKERSON ST,98109,47.64976,-122.35684,MAGNOLIA / QUEEN ANNE,1979,3,1,25262,33.0,65.59999847,170.1999969,Office,0.0,Compliant,No Issue,1463473.0,192780.0,0.63,1
21180,2022,TABLEAU,NonResidential,437 N 34TH ST,98103,47.64975,-122.35289,LAKE UNION,1996,3,1,53108,42.0,64.59999847,178.8999939,Office,0.0,Compliant,No Issue,3372050.0,55950.0,0.3,0
21181,2022,CANAL PL OFFICE PARK,NonResidential,150 NICKERSON ST,98109,47.64901,-122.35516,MAGNOLIA / QUEEN ANNE,1980,3,1,34106,23.0,72.90000153,204.1000061,Office,0.0,Compliant,No Issue,2386494.0,0.0,0.27,0
21182,2022,CANAL PL OFFICE PARK,NonResidential,130 NICKERSON ST,98109,47.64934,-122.35592,MAGNOLIA / QUEEN ANNE,1980,3,1,34545,82.0,29.89999962,83.80000305,Office,0.0,Compliant,No Issue,1034245.0,0.0,0.11,0
21183,2022,CANAL PL OFFICE PARK,NonResidential,180 NICKERSON ST,98109,47.64865,-122.35435,MAGNOLIA / QUEEN ANNE,1980,3,2,70296,,37.20000076,104.0999985,Office,0.0,Compliant,No Issue,2613697.0,0.0,0.14,0
21192,2022,ALASKA MARINE LINES,NonResidential,5615 W MARGINAL WAY SW,98106,47.55105,-122.34695,DELRIDGE NEIGHBORHOODS,1971,2,2,44708,,47.0,111.4000015,Distribution Center,0.0,Compliant,No Issue,1586989.0,512700.0,0.75,1
21196,2022,CASCADE TERRACE,Multifamily LR (1-4),570 GALER ST,98109,47.63291,-122.34513,MAGNOLIA / QUEEN ANNE,1988,4,8,185403,85.0,32.20000076,90.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,4196910.0,0.0,0.11,0
21198,2022,SUMMIT BLDG B,Multifamily MR (5-9),1735 DEXTER AVE N,98109,47.63491,-122.34266,MAGNOLIA / QUEEN ANNE,1995,6,1,131732,95.0,31.60000038,88.40000153,Multifamily MR (5-9),0.0,Compliant,No Issue,4160664.0,110.0,0.15,0
21202,2022,TRI-COURT,Multifamily LR (1-4),718 N 143RD ST,98133,47.73269,-122.34952,NORTHWEST,1970,3,1,57247,33.0,52.79999924,124.4000015,Multifamily LR (1-4),0.0,Compliant,No Issue,2255815.0,765450.0,0.86,2
21203,2022,NELSON APARTMENTS,Multifamily LR (1-4),14300 GREENWOOD AVE N,98133,47.73255,-122.35506,NORTHWEST,2007,4,1,95353,95.0,29.5,82.5,Multifamily LR (1-4),0.0,Compliant,No Issue,1791324.0,0.0,0.11,0
21207,2022,STERLING MANOR,Multifamily LR (1-4),811 N 130TH ST,98133,47.72305,-122.34878,NORTHWEST,1976,3,1,30940,96.0,19.39999962,54.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,601454.0,0.0,0.07,0
21208,2022,STONE AVENUE BUILDING,NonResidential,13100 STONE AVE N,98133,47.72471,-122.3412,NORTHWEST,1964,2,1,92080,,78.69999695,148.6999969,Retail Store,0.0,Not Compliant,Default Data,3589902.0,3893600.0,2.4,3
21210,2022,THE CAMBRIDGE - LINDEN PLACE AT BITTER LAKE,Multifamily MR (5-9),13030 LINDEN AVE N,98133,47.72435,-122.34697,NORTHWEST,2007,6,1,186870,94.0,41.0,82.40000153,Multifamily MR (5-9),0.0,Compliant,No Issue,3641300.0,3011410.0,1.23,2
21212,2022,GRANITE CURLING CLUB,NonResidential,1440 N 128TH ST,98133,47.72288,-122.34065,NORTHWEST,1961,1,1,20236,,52.83051646693396,114.97467933940187,Other - Recreation,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",1312828.0,0.0,0.25,0
21213,2022,COCHRAN INC,NonResidential,12500 AURORA AVE N,98133,47.72004,-122.34418,NORTHWEST,1951,2,1,39815,59.0,56.40000153,122.0999985,Office,0.0,Compliant,No Issue,1429749.0,815670.0,1.23,2
21215,2022,NORTHLINE APTS,Multifamily LR (1-4),14359 LINDEN AVE N,98133,47.73375,-122.34851,NORTHWEST,1978,3,16,89068,47.0,43.79999924,122.5999985,Multifamily LR (1-4),0.0,Compliant,No Issue,3245148.0,0.0,0.14,0
21216,2022,Mary's Place (PI Bank),Nonresidential COS,1155 N 130TH ST,98133,47.72288,-122.34246,NORTHWEST,1970,4,1,25557,,50.79999924,142.1999969,Residential Care Facility,0.0,Compliant,No Issue,1297816.0,0.0,0.19,0
21218,2022,HLF Vehicle Maintenance (A),Nonresidential COS,12645 ASHWORTH AVE N,98133,47.72134,-122.34102,NORTHWEST,1958,2,1,26994,,163.3000031,244.1000061,Other,0.0,Compliant,No Issue,1121440.0,3285720.0,6.62,3
21219,2022,HANSEN BROS MOVING & STORAGE,NonResidential,12645 STONE AVE N,98133,47.72183,-122.34328,NORTHWEST,1972,1,1,48112,79.0,21.60000038,60.40000153,Non-Refrigerated Warehouse,0.0,Compliant,No Issue,1037498.0,0.0,0.08,0
21221,2022,KING COUNTY METRO NORTH FACILITIES MAINTENANCE,NonResidential,12525 STONE AVE N,98133,47.72065,-122.34318,NORTHWEST,2009,1,1,20909,,89.80000305,163.1000061,Other - Public Services,0.0,Compliant,No Issue,749662.0,960410.0,2.58,3
21226,2022,OFFICE BUILDING,NonResidential,911 N 145TH ST,98133,47.73387,-122.34722,NORTHWEST,2001,2,1,42793,10.0,78.90000153,221.0,Office,0.0,Compliant,No Issue,2073968.0,0.0,0.3,0
21227,2022,BITTER LAKE COMMUNITY CENTER & BITTER LAKE PARK,Nonresidential COS,13001 LINDEN AVE N,98133,47.72362,-122.34897,NORTHWEST,1997,1,0,20595,,81.09999847,132.6000061,Other - Recreation,0.0,Compliant,No Issue,558259.0,1112740.0,2.97,3
21229,2022,Sanford Hildebrandt Towers I,Multifamily MR (5-9),747 N 135TH ST,98133,47.72644,-122.34923,NORTHWEST,1964,7,1,183392,86.0,67.69999695,104.0,Multifamily MR (5-9),0.0,Compliant,No Issue,3449477.0,8959830.0,2.67,3
21231,2022,VIEW AT BITTER LAKE APTS,Multifamily LR (1-4),13410 GREENWOOD AVE N,98133,47.72678,-122.35493,NORTHWEST,1989,4,1,52122,81.0,25.79999924,72.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,1545872.0,0.0,0.14,0
21233,2022,LA FITNESS CENTER,NonResidential,13244 AURORA AVE N,98133,47.72644,-122.34338,NORTHWEST,2007,2,1,45000,,108.1999969,211.6000061,Fitness Center/Health Club/Gym,0.0,Compliant,No Issue,2520885.0,2346390.0,2.98,3
21234,2022,SEA HOUSING AUTHORITY APT BLDG,Multifamily LR (1-4),620 N 130TH ST,98133,47.72376,-122.35102,NORTHWEST,1983,3,1,59301,56.0,33.90000153,94.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,2008711.0,0.0,0.13,0
21236,2022,PETSMART,NonResidential,13000 AURORA AVE N,98133,47.72337,-122.34373,NORTHWEST,1998,1,1,26115,55.0,65.19999695,131.8000031,Retail Store,0.0,Compliant,No Issue,945501.0,756780.0,1.68,3
21238,2022,NEW HAVEN APARTMENTS - LINDEN PLACE AT BITTER LAKE,Multifamily MR (5-9),13000 LINDEN AVE N,98133,47.72357,-122.34766,NORTHWEST,2006,7,1,262316,96.0,35.5,82.5,Multifamily MR (5-9),0.0,Compliant,No Issue,5531064.0,2076380.0,0.61,1
21239,2022,LATTER DAY SAINTS CHURCH,NonResidential,5701 8TH AVE NE,98105,47.6702,-122.32066,NORTHEAST,1949,1,1,26033,40.0,40.70000076,57.29999924,Worship Facility,0.0,Compliant,No Issue,249035.0,974120.0,2.02,3
21240,2022,APARTMENT,Multifamily LR (1-4),5901 ROOSEVELT WAY NE,98105,47.67172,-122.31761,NORTHEAST,1999,4,1,51326,,52.83051646693396,114.97467933940187,Multifamily LR (1-4),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",898916.0,0.0,0.1,0
21243,2022,SEATTLE COUNTRY DAY SCHOOL,NonResidential,2619 4TH AVE N,98109,47.64344,-122.3509,MAGNOLIA / QUEEN ANNE,2007,4,1,48660,71.0,49.90000153,79.30000305,K-12 School,0.0,Compliant,No Issue,761615.0,1706400.0,1.92,3
21244,2022,QUEEN ANNE HEALTHCARE,NonResidential,2717 DEXTER AVE N,98109,47.6441,-122.34795,MAGNOLIA / QUEEN ANNE,1970,2,1,46539,,128.6000061,212.6999969,Residential Care Facility,0.0,Compliant,No Issue,2066219.0,3917880.0,4.64,3
21261,2022,RIVOLI APTS,Multifamily LR (1-4),2127 2ND AVE,98121,47.61294,-122.3441,DOWNTOWN,1910,3,1,35520,,52.59999847,98.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,884410.0,984510.0,1.57,3
21262,2022,EL REY TRANSISTIONAL HOUSING,NonResidential,2119 2ND AVE,98121,47.61283,-122.34392,DOWNTOWN,1909,4,1,29796,,55.29999924,79.90000153,Urgent Care/Clinic/Other Outpatient,0.0,Compliant,No Issue,370996.0,1276840.0,2.32,3
21265,2022,PATAGONIA RETAIL STORE,NonResidential,106 LENORA ST,98121,47.6123,-122.34395,DOWNTOWN,1920,2,1,26400,90.0,30.79999924,62.70000076,Retail Store,0.0,Compliant,No Issue,376071.0,289570.0,0.64,1
21266,2022,1ST & LENORA BUILDING,NonResidential,2030 1ST AVE,98121,47.61185,-122.3434,DOWNTOWN,1918,3,1,38148,,35.29999924,98.90000153,Office,0.0,Compliant,No Issue,1282663.0,0.0,0.13,0
21269,2022,OXFORD APARTMENTS,NonResidential,1920 1ST AVE,98101,47.61098,-122.34162,DOWNTOWN,1909,6,1,40950,90.0,27.10000038,75.80000305,Hotel,0.0,Compliant,No Issue,1102526.0,0.0,0.1,0
21270,2022,WAREHOUSE/OFFICE,NonResidential,401 8TH AVE N,98109,47.62231,-122.34145,LAKE UNION,1928,2,1,28800,,14.69999981,25.29999924,Mixed Use Property,0.0,Compliant,No Issue,162991.0,260180.0,0.5,0
21278,2022,CHURCH OF SCIENTOLOGY OF WASHINGTON STATE,NonResidential,300 W HARRISON ST,98119,47.62232,-122.36101,MAGNOLIA / QUEEN ANNE,1955,5,1,31945,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
21279,2022,WEST REPUBLICAN PLACE,Multifamily MR (5-9),323 W REPUBLICAN ST,98119,47.62307,-122.36173,MAGNOLIA / QUEEN ANNE,1992,5,1,33183,99.0,26.79999924,75.09999847,Multifamily MR (5-9),0.0,Compliant,No Issue,605236.0,0.0,0.1,0
21284,2022,UPTOWN QUEEN ANNE APTS,Multifamily MR (5-9),315 1ST AVE W,98119,47.62145,-122.35849,MAGNOLIA / QUEEN ANNE,2001,6,1,80592,94.0,30.10000038,84.09999847,Multifamily MR (5-9),0.0,Compliant,No Issue,1499598.0,6370.0,0.12,0
21285,2022,HARRISON SQUARE (Formerly Archstone Elliott Bay),Multifamily MR (5-9),312 2ND AVE W,98119,47.62158,-122.35897,MAGNOLIA / QUEEN ANNE,1994,9,1,228675,94.0,33.29999924,80.80000305,Multifamily MR (5-9),0.0,Compliant,No Issue,4269292.0,1160110.0,0.45,0
21287,2022,METRO ON FIRST APTS,Multifamily MR (5-9),215 1ST AVE W,98119,47.62013,-122.35843,MAGNOLIA / QUEEN ANNE,2001,7,1,137324,100.0,30.79999924,69.30000305,Multifamily MR (5-9),0.0,Compliant,No Issue,1936444.0,884480.0,0.59,1
21290,2022,SALVATION ARMY NW DIV HEADQUARTERS,NonResidential,111 QUEEN ANNE AVE N,98109,47.6189,-122.35713,MAGNOLIA / QUEEN ANNE,1985,5,1,85963,67.0,60.90000153,170.6000061,Office,0.0,Compliant,No Issue,3223758.0,0.0,0.23,0
21291,2022,LA VIE AT QUEEN ANNE,Multifamily MR (5-9),229 QUEEN ANNE AVE N,98109,47.62072,-122.35702,MAGNOLIA / QUEEN ANNE,2004,6,1,101192,60.0,37.90000153,106.1999969,Multifamily MR (5-9),0.0,Compliant,No Issue,1924089.0,0.0,0.12,0
21295,2022,THE 419 BLDG APTS,Multifamily LR (1-4),419 QUEEN ANNE AVE N,98109,47.62279,-122.35708,MAGNOLIA / QUEEN ANNE,1912,3,1,22200,79.0,31.39999962,67.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,441093.0,256890.0,0.69,1
21298,2022,FIRST AND REPUBLICAN APTS,Multifamily MR (5-9),422 1ST AVE W,98119,47.62282,-122.35784,MAGNOLIA / QUEEN ANNE,1999,6,1,65712,99.0,34.20000076,77.19999695,Multifamily MR (5-9),0.0,Compliant,No Issue,1049139.0,477020.0,0.66,1
21299,2022,THE STRATHMORE,Multifamily LR (1-4),7 HARRISON ST,98109,47.62194,-122.35646,MAGNOLIA / QUEEN ANNE,1908,3,1,25800,67.0,53.40000153,92.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,537965.0,839650.0,1.81,3
21300,2022,THE UPTOWNER APARTMENTS,Multifamily LR (1-4),229 1ST AVE N,98109,47.6206,-122.35581,MAGNOLIA / QUEEN ANNE,1908,3,1,20712,100.0,9.899999619,27.70000076,Multifamily LR (1-4),0.0,Compliant,No Issue,204877.0,0.0,0.04,0
21305,2022,FREMONT CROSSING,NonResidential,316 FLORENTIA ST,98109,47.64709,-122.35048,MAGNOLIA / QUEEN ANNE,2020,4,2,59293,,16.39999962,46.0,Office,0.0,Compliant,No Issue,973206.0,0.0,0.08,0
21310,2022,HOTEL DILLER,NonResidential,1216 1ST AVE,98101,47.60683,-122.33771,DOWNTOWN,1900,4,1,34680,94.0,31.89999962,69.69999695,Retail Store,0.0,Compliant,No Issue,718570.0,386090.0,0.67,1
21314,2022,SIXTH AND PINE BUILDING,Multifamily HR (10+),521 PINE ST,98101,47.61159,-122.33601,DOWNTOWN,1923,10,1,67560,,52.83051646693396,114.97467933940187,Multifamily HR (10+),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",2160891.0,0.0,0.12,0
21317,2022,COLISEUM BUILDING,NonResidential,1506 5TH AVE,98101,47.61103,-122.33549,DOWNTOWN,1915,1,1,36504,52.0,79.80000305,176.8000031,Retail Store,0.0,Not Compliant,Account Requires Verification,860664.0,432860.0,0.72,1
21318,2022,WESTLAKE PLACE,NonResidential,1514 4TH AVE,98101,47.61091,-122.33667,DOWNTOWN,1907,6,1,35200,74.0,31.5,88.19999695,Office,0.0,Compliant,No Issue,1108680.0,0.0,0.12,0
21319,2022,IMPERIAL HOTEL BUILDING,NonResidential,1408 4TH AVE,98101,47.60961,-122.33566,DOWNTOWN,1907,5,1,35840,,27.5,52.59999847,Office,0.0,Compliant,No Issue,468290.0,484700.0,0.77,1
21321,2022,Fifth and Union,NonResidential,1401 5TH AVE,98101,47.60985,-122.33527,DOWNTOWN,1941,2,1,25920,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
21322,2022,FOURTH & UNION BUILDING/MEN'S WAREHOUSE,NonResidential,1404 4TH AVE,98101,47.60952,-122.33558,DOWNTOWN,1928,4,1,30525,17.0,95.40000153,230.8000031,Office,495510.0,Compliant,No Issue,1576762.0,0.0,1.51,3
21325,2022,SECOND & PINE APTS,Multifamily MR (5-9),211 PINE ST,98101,47.61029,-122.33932,DOWNTOWN,1910,7,1,42078,54.0,62.79999924,102.1999969,Multifamily MR (5-9),0.0,Compliant,No Issue,870567.0,1773120.0,2.32,3
21326,2022,GLEN HOTEL APARTMENTS,Multifamily LR (1-4),1413 3RD AVE,98101,47.60906,-122.33757,DOWNTOWN,1907,3,1,27250,68.0,49.20000076,84.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,561602.0,914830.0,1.86,3
21328,2022,KINDRED HOSPITAL SEATTLE,NonResidential,1318 TERRY AVE,98101,47.61186,-122.32857,EAST,1964,4,1,49243,,162.6000061,427.1000061,Other/Specialty Hospital,0.0,Compliant,No Issue,7214749.0,792140.0,1.42,2
21329,2022,SOVREIGN APARTMENTS,Multifamily MR (5-9),1317 BOREN AVE,98101,47.61187,-122.3278,EAST,1925,5,1,47154,,52.83051646693396,114.97467933940187,Multifamily MR (5-9),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",563277.0,0.0,0.06,0
21330,2022,TEN TWENTY,Multifamily MR (5-9),1020 UNIVERSITY ST,98101,47.6116,-122.32774,EAST,1962,5,1,39895,57.0,82.09999847,115.4000015,Multifamily MR (5-9),0.0,Compliant,No Issue,601591.0,2357980.0,3.54,3
21331,2022,OXFORD CREST APT,Multifamily LR (1-4),1400 BOREN AVE,98101,47.61266,-122.328,EAST,1925,4,1,63681,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
21332,2022,STOCKBRIDGE APT,Multifamily MR (5-9),1330 BOREN AVE,98101,47.61242,-122.3277,EAST,1925,6,1,57930,97.0,32.40000153,72.59999847,Multifamily MR (5-9),0.0,Compliant,No Issue,1124820.0,526240.0,0.63,1
21333,2022,VESPER APTS,Multifamily MR (5-9),1321 MINOR AVE,98101,47.61255,-122.32712,EAST,1991,5,1,62480,93.0,28.60000038,80.09999847,Multifamily MR (5-9),0.0,Compliant,No Issue,1787217.0,1120.0,0.23,0
21335,2022,PANORAMA HOUSE APTS,Multifamily HR (10+),1100 UNIVERSITY ST,98101,47.61191,-122.32666,EAST,1962,18,1,305389,100.0,41.40000153,62.0,Multifamily HR (10+),0.0,Compliant,No Issue,3170914.0,9244630.0,2.23,3
21336,2022,UNIVERSITY CLUB,NonResidential,1004 BOREN AVE,98104,47.6097,-122.325,EAST,1912,3,1,20411,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
21338,2022,SAN MARCO APARTMENTS,Multifamily LR (1-4),1205 SPRING ST,98104,47.61048,-122.32419,EAST,1905,4,1,24840,91.0,29.10000038,62.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,455429.0,267130.0,0.64,1
21339,2022,TATE MASON,Multifamily LR (1-4),1100 MINOR AVE,98101,47.61099,-122.32474,EAST,1997,4,1,132024,34.0,53.70000076,115.5999985,Multifamily LR (1-4),0.0,Compliant,No Issue,2308993.0,1347810.0,1.16,2
21340,2022,TUSCANY APTS,Multifamily MR (5-9),1215 SENECA ST,98101,47.61136,-122.32454,EAST,1928,5,1,82776,81.0,40.59999847,113.5999985,Multifamily MR (5-9),0.0,Compliant,No Issue,2416344.0,0.0,0.16,0
21341,2022,CASCADE COURT,Multifamily MR (5-9),1201 SUMMIT AVE,98101,47.61187,-122.32477,EAST,1993,5,1,111954,91.0,52.90000153,110.3000031,Multifamily MR (5-9),0.0,Compliant,No Issue,2189827.0,1519580.0,1.24,2
21344,2022,THE SUMMIT,Multifamily HR (10+),1200 UNIVERSITY ST,98101,47.61248,-122.32556,EAST,2000,13,1,207022,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Missing EUI or Utility Data and Account Requires Verification,6524389.0,0.0,0.16,0
21345,2022,ARCADIA APT + ST PAUL APT,Multifamily LR (1-4),1222 SUMMIT AVE,98101,47.61241,-122.32417,EAST,1916,4,1,77246,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
21349,2022,HILLTOP COURT APTS,Multifamily MR (5-9),1314 SPRING ST,98104,47.61152,-122.32301,EAST,1987,5,1,42331,,28.29999924,79.19999695,Multifamily MR (5-9),0.0,Compliant,No Issue,1197987.0,0.0,0.11,0
21351,2022,SWEDISH HOSPITAL MEDICAL CENTER (ALCOA BUILDING),NonResidential,1401 MADISON ST,98104,47.61065,-122.32125,EAST,1962,2,1,30855,3.0,137.8999939,243.6000061,Medical Office,0.0,Compliant,No Issue,1217922.0,1755960.0,4.76,3
